,wl,o2_10,o2_11,o2_12,o2_13,o2_14,o2_15,o2_16,o2_17,o2_18,o2_19,o2_20,o2_21,o2_22,o2_23,o2_24,o2_25,o3_10,o3_11,o3_12,o3_13,o3_14,o3_15,o3_16,o3_17,o3_18,o3_19,o3_20,o3_21,o3_22,o3_23,o3_24,o3_25,h2o_10,h2o_11,h2o_12,h2o_13,h2o_14,h2o_15,h2o_16,h2o_17,h2o_18,h2o_19,h2o_20,h2o_21,h2o_22,h2o_23,h2o_24,h2o_25,no2_10,no2_11,no2_12,no2_13,no2_14,no2_15,no2_16,no2_17,no2_18,no2_19,no2_20,no2_21,no2_22,no2_23,no2_24,no2_25
155,405.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999970900006604,0.999996988619088,0.9999966863407652,0.9999962834065249,0.999995980677509,0.9999957782584532,0.9999955757004194,0.9999951718300424,0.9999949689245564,0.99999466522366,0.9999943613192136,0.9999940571963624,0.99999365211089,0.9999935491303774,0.9999932444211777,0.9999930403663791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965638000000001,0.9962207000000001,0.9958779000000001,0.9955353000000001,0.9951926,0.9948501000000001,0.9945076999999999,0.9941655,0.9938233,0.9934812,0.9931401,0.9927974,0.9924559000000001,0.9921143,0.9917729,0.9914315
156,406.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999584764591612,0.9999542502978244,0.9999502223385486,0.99994579043667,0.9999418579663424,0.9999376218370579,0.9999335841261036,0.9999294435133512,0.9999250993715184,0.9999210543279978,0.9999169063572874,0.9999128564332882,0.9999086028567646,0.9999044474044382,0.9999001888053134,0.9998961291536752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970247999999999,0.9967278,0.9964309000000001,0.9961341999999999,0.9958372,0.9955407,0.995244,0.9949475,0.9946511999999998,0.9943546999999998,0.9940591999999999,0.9937623999999999,0.9934665000000001,0.9931703000000002,0.9928745999999999,0.9925788000000001
157,407.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999904453461266,0.9998949017311128,0.9998854453847328,0.999875783489619,0.999866317311918,0.9998568462814166,0.9998472699273582,0.9998376886542965,0.999828102446923,0.9998186117599271,0.9998089152447136,0.9997994146325768,0.9997899092476338,0.9997802982893346,0.9997707830495776,0.9997612629151528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974197,0.9971620000000001,0.9969044,0.9966469000000001,0.9963893,0.996132,0.9958745999999999,0.9956174000000001,0.9953603000000001,0.9951030999999999,0.9948465,0.994589,0.9943322,0.9940751,0.9938183,0.9935616
158,408.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998630729519224,0.9998492830257064,0.9998355848736878,0.9998218781791331,0.9998082633379012,0.9997945395958868,0.9997809077814722,0.9997672674016124,0.9997536185887032,0.9997397600561564,0.999726094389765,0.9997125204008852,0.9996987367686336,0.9996851460550644,0.9996715468821992,0.9996576368253368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968812,0.9965699,0.9962586999999999,0.9959476,0.9956364,0.9953255999999999,0.9950148000000001,0.9947038,0.9943931999999999,0.9940825999999999,0.9937729999999999,0.9934618000000001,0.9931514000000001,0.9928413,0.9925313,0.9922211999999999
159,409.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998132681179844,0.9997946356956686,0.9997758902713786,0.9997572325759129,0.9997385622753804,0.9997199798498062,0.9997012843065572,0.99968257614602,0.9996638552990128,0.9996452224344624,0.9996265772680498,0.9996079189692488,0.9995891475304924,0.9995705650511306,0.9995518691542616,0.9995331606696788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966161,0.9962783000000002,0.9959406999999999,0.9956030999999999,0.9952656999999999,0.9949283999999999,0.9945912,0.9942542,0.9939171999999998,0.9935803,0.9932443000000001,0.992907,0.9925704,0.9922341,0.9918978,0.9915617
160,410.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997698707664848,0.9997468176087301,0.9997237498904584,0.9997007679118772,0.9996776709217988,0.9996547603186574,0.9996317346253979,0.999608694384483,0.9995858406584792,0.9995627712935712,0.9995396876497916,0.9995166894161224,0.9994936769536108,0.999470649877756,0.9994476082859564,0.9994247536555659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968312,0.9965148000000001,0.9961986999999999,0.9958825000000001,0.9955664000000001,0.9952506,0.9949347,0.994619,0.9943033000000001,0.9939878000000001,0.9936731,0.9933571,0.9930419,0.9927267,0.9924117,0.9920966999999998
161,411.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997613271534556,0.9997373646768236,0.9997133867079898,0.9996894936064504,0.999665785876334,0.9996417614324076,0.9996179224813868,0.9995940680644388,0.9995701982097392,0.9995463128638162,0.9995225131429668,0.9994985966243068,0.9994747656890964,0.9994509193423686,0.9994270576340716,0.9994031804433522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967619000000001,0.9964386999999999,0.9961156999999999,0.9957927,0.9954696,0.9951469000000001,0.9948243,0.9945016999999999,0.9941791999999999,0.9938566999999999,0.9935351999999998,0.9932122999999999,0.9928902000000001,0.9925681999999999,0.9922464,0.9919245999999999
162,412.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999757921162524,0.9997336786115738,0.9997095228056704,0.9996852530937484,0.9996611705008109,0.999636974093206,0.9996126636096958,0.9995885404237682,0.9995644037673548,0.9995402535050016,0.9995159895901056,0.9994918119559384,0.9994676211317886,0.999443416716823,0.9994190981987816,0.9993949673732532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9971958000000001,0.9969158000000001,0.9966359,0.9963561,0.9960761999999999,0.9957966999999999,0.9955171,0.9952375,0.9949581000000001,0.9946786,0.9944001,0.9941201999999999,0.9938411,0.9935620000000001,0.9932832,0.9930043
163,413.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997544703060582,0.9997298961590751,0.999705305426075,0.999680698040888,0.9996561744961656,0.999631634412482,0.9996070777483342,0.9995825044942872,0.9995579146409032,0.9995333081787416,0.9995088868524844,0.9994842468689976,0.9994596913964394,0.999435119293634,0.9994107322345094,0.999386127138949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966208000000001,0.9962834999999999,0.9959464,0.9956093,0.9952723,0.9949355,0.9945988000000001,0.9942622,0.9939256999999999,0.9935893,0.9932538000000001,0.9929169,0.9925809000000001,0.9922449000000001,0.991909,0.9915734
164,414.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999750617212368,0.999725753217834,0.9997008736396902,0.9996758780361584,0.9996508667113362,0.9996259402358396,0.9996009980075028,0.9995761407454012,0.9995512678493472,0.999526178153996,0.9995013750175098,0.9994764549162856,0.9994514189048014,0.9994266692667332,0.9994016020219182,0.9993767204692092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968610999999999,0.9965476999999999,0.9962344999999999,0.9959214,0.9956083,0.9952955,0.9949825000000001,0.9946698,0.9943571,0.9940445,0.9937328000000001,0.9934197,0.9931075,0.9927951999999999,0.9924833000000001,0.9921711999999999
